,NAME,Median Home Value,Household Income,Population,Median Age,Per Capita Income,State,County
2090,"Ware County, Georgia",82000.0,39887.0,35599.0,38.4,20457.0,Georgia,Ware County
2091,"Wayne County, Georgia",107900.0,44869.0,29767.0,38.2,21067.0,Georgia,Wayne County
2092,"Wheeler County, Georgia",63300.0,27626.0,7939.0,38.2,12292.0,Georgia,Wheeler County
2093,"Wilcox County, Georgia",68200.0,36077.0,8846.0,39.5,14829.0,Georgia,Wilcox County
2094,"Baldwin County, Georgia",112500.0,39426.0,45286.0,35.3,20305.0,Georgia,Baldwin County
2095,"Bulloch County, Georgia",135200.0,41789.0,74782.0,28.5,21207.0,Georgia,Bulloch County
2096,"Clarke County, Georgia",163700.0,36889.0,124602.0,27.7,22589.0,Georgia,Clarke County
2097,"Echols County, Georgia",58900.0,34447.0,3994.0,40.9,22883.0,Georgia,Echols County
2098,"Glynn County, Georgia",168700.0,50672.0,83974.0,41.0,31493.0,Georgia,Glynn County
2099,"Haralson County, Georgia",116900.0,46353.0,28956.0,40.8,24444.0,Georgia,Haralson County
2100,"Jefferson County, Georgia",74300.0,34300.0,15772.0,39.3,18764.0,Georgia,Jefferson County
2101,"Jones County, Georgia",123400.0,53155.0,28548.0,40.1,25725.0,Georgia,Jones County
2102,"Murray County, Georgia",100200.0,45238.0,39557.0,38.2,20618.0,Georgia,Murray County
2103,"Muscogee County, Georgia",141700.0,45389.0,196670.0,33.9,25318.0,Georgia,Muscogee County
2104,"Rabun County, Georgia",164900.0,40902.0,16457.0,48.8,28312.0,Georgia,Rabun County
2105,"Stewart County, Georgia",50900.0,25385.0,6042.0,36.4,16359.0,Georgia,Stewart County
2106,"Treutlen County, Georgia",70900.0,37606.0,6777.0,39.7,23907.0,Georgia,Treutlen County
2107,"Irwin County, Georgia",74300.0,32339.0,9268.0,39.9,18406.0,Georgia,Irwin County
2108,"Atkinson County, Georgia",60100.0,34877.0,8265.0,35.5,18565.0,Georgia,Atkinson County
2109,"Bacon County, Georgia",73000.0,36964.0,11228.0,37.0,19634.0,Georgia,Bacon County
2110,"Brantley County, Georgia",68200.0,37031.0,18561.0,40.9,18904.0,Georgia,Brantley County
2111,"Washington County, Idaho",152200.0,37206.0,10025.0,45.4,21414.0,Idaho,Washington County
2112,"Cassia County, Idaho",151800.0,50918.0,23615.0,32.2,21547.0,Idaho,Cassia County
2113,"Gem County, Idaho",159300.0,43001.0,17052.0,45.1,20776.0,Idaho,Gem County
2114,"Valley County, Idaho",283000.0,55299.0,10401.0,48.7,30838.0,Idaho,Valley County
2115,"Adams County, Idaho",173100.0,45319.0,4019.0,54.2,25143.0,Idaho,Adams County
2116,"Nez Perce County, Idaho",181200.0,54174.0,40155.0,40.9,27753.0,Idaho,Nez Perce County
2117,"Kootenai County, Idaho",237400.0,54457.0,153605.0,40.2,29429.0,Idaho,Kootenai County
2118,"Lewis County, Idaho",123000.0,41326.0,3845.0,48.3,24052.0,Idaho,Lewis County
2119,"Butte County, Idaho",117600.0,42250.0,2602.0,48.1,25941.0,Idaho,Butte County
2120,"Twin Falls County, Idaho",160200.0,50778.0,83666.0,34.7,24222.0,Idaho,Twin Falls County
2121,"Owyhee County, Idaho",130300.0,40430.0,11455.0,38.4,21935.0,Idaho,Owyhee County
2122,"Boise County, Idaho",199300.0,53942.0,7163.0,53.0,30660.0,Idaho,Boise County
2123,"Caribou County, Idaho",137200.0,59611.0,6918.0,36.9,26908.0,Idaho,Caribou County
2124,"Ada County, Idaho",242300.0,63137.0,446052.0,36.7,33352.0,Idaho,Ada County
2125,"Bannock County, Idaho",152500.0,49739.0,85065.0,33.3,24555.0,Idaho,Bannock County
2126,"Bingham County, Idaho",152600.0,51288.0,45551.0,33.5,21322.0,Idaho,Bingham County
2127,"Camas County, Idaho",174200.0,38393.0,886.0,46.3,30803.0,Idaho,Camas County
2128,"Canyon County, Idaho",159600.0,49143.0,212230.0,33.4,20807.0,Idaho,Canyon County
2129,"Jefferson County, Idaho",184100.0,60162.0,27969.0,31.2,22934.0,Idaho,Jefferson County
2130,"Latah County, Idaho",213600.0,45466.0,39239.0,28.3,25623.0,Idaho,Latah County
2131,"Payette County, Idaho",148400.0,50289.0,23041.0,39.9,25002.0,Idaho,Payette County
2132,"Benewah County, Idaho",154000.0,46507.0,9086.0,46.1,23502.0,Idaho,Benewah County
2133,"Clark County, Idaho",92900.0,35341.0,1077.0,29.6,16181.0,Idaho,Clark County
2134,"Elmore County, Idaho",145600.0,46715.0,26433.0,31.9,23547.0,Idaho,Elmore County
2135,"Fremont County, Idaho",162400.0,53311.0,12965.0,36.8,21782.0,Idaho,Fremont County
2136,"Shoshone County, Idaho",124600.0,39091.0,12526.0,47.4,24204.0,Idaho,Shoshone County
2137,"Idaho County, Idaho",166100.0,39113.0,16337.0,50.0,21584.0,Idaho,Idaho County
2138,"Hawaii County, Hawaii",333600.0,59297.0,197658.0,42.3,29253.0,Hawaii,Hawaii County
2139,"Maui County, Hawaii",599500.0,77117.0,165281.0,41.1,33792.0,Hawaii,Maui County
2140,"Kauai County, Hawaii",546000.0,78482.0,71377.0,42.4,31674.0,Hawaii,Kauai County
2141,"Kalawao County, Hawaii",-666666666.0,61875.0,75.0,57.1,47709.0,Hawaii,Kalawao County
2142,"Jersey County, Illinois",144800.0,56747.0,22069.0,42.7,28924.0,Illinois,Jersey County
2143,"Putnam County, Illinois",124500.0,65034.0,5746.0,47.9,34144.0,Illinois,Putnam County
2144,"De Witt County, Illinois",100900.0,55591.0,16042.0,43.1,29402.0,Illinois,De Witt County
2145,"Fayette County, Illinois",84700.0,44432.0,21724.0,41.5,22260.0,Illinois,Fayette County
2146,"Lee County, Illinois",117600.0,57901.0,34527.0,43.4,29249.0,Illinois,Lee County
2147,"Logan County, Illinois",102900.0,57899.0,29207.0,40.4,27187.0,Illinois,Logan County
2148,"Macoupin County, Illinois",99600.0,53778.0,45719.0,43.6,28050.0,Illinois,Macoupin County
2149,"Richland County, Illinois",87700.0,48724.0,15881.0,41.9,26038.0,Illinois,Richland County
2150,"Saline County, Illinois",73100.0,41167.0,24231.0,42.0,23690.0,Illinois,Saline County
2151,"Washington County, Illinois",109400.0,59469.0,14155.0,43.4,32394.0,Illinois,Washington County
2152,"Montgomery County, Illinois",82200.0,50304.0,29009.0,43.1,24816.0,Illinois,Montgomery County
2153,"Whiteside County, Illinois",103400.0,53828.0,56396.0,43.2,29167.0,Illinois,Whiteside County
2154,"Adams County, Illinois",126100.0,51398.0,66427.0,41.3,29347.0,Illinois,Adams County
2155,"Clinton County, Illinois",148100.0,65010.0,37628.0,40.2,31240.0,Illinois,Clinton County
2156,"DeKalb County, Illinois",169800.0,61086.0,104200.0,31.0,28073.0,Illinois,DeKalb County
2157,"Edwards County, Illinois",76500.0,49766.0,6507.0,43.3,26908.0,Illinois,Edwards County
2158,"Jasper County, Illinois",99400.0,54951.0,9598.0,42.8,25536.0,Illinois,Jasper County
2159,"Jefferson County, Illinois",94400.0,47617.0,38169.0,41.0,25770.0,Illinois,Jefferson County
2160,"Will County, Illinois",224800.0,83504.0,688697.0,37.6,35259.0,Illinois,Will County
2161,"Williamson County, Illinois",111800.0,49053.0,67299.0,40.9,26756.0,Illinois,Williamson County
2162,"Douglas County, Illinois",106500.0,54218.0,19714.0,37.9,27871.0,Illinois,Douglas County
2163,"Fulton County, Illinois",86700.0,50180.0,35418.0,43.0,25538.0,Illinois,Fulton County
2164,"Greene County, Illinois",77400.0,46052.0,13218.0,42.9,23946.0,Illinois,Greene County
2165,"Hardin County, Illinois",71500.0,43081.0,4009.0,46.2,25795.0,Illinois,Hardin County
2166,"Henry County, Illinois",118800.0,57250.0,49464.0,43.1,29014.0,Illinois,Henry County
2167,"Knox County, Illinois",83100.0,43709.0,50999.0,42.1,24681.0,Illinois,Knox County
2168,"Lake County, Illinois",259900.0,86244.0,703619.0,38.2,44287.0,Illinois,Lake County
2169,"Massac County, Illinois",83700.0,42604.0,14430.0,43.8,23768.0,Illinois,Massac County
2170,"Scott County, Illinois",85000.0,53973.0,5047.0,44.1,27218.0,Illinois,Scott County
2171,"Cass County, Illinois",78100.0,51997.0,12665.0,39.7,26245.0,Illinois,Cass County
2172,"LaSalle County, Illinois",126000.0,56243.0,110401.0,41.8,29093.0,Illinois,LaSalle County
2173,"Hancock County, Illinois",86700.0,51549.0,18112.0,46.0,26880.0,Illinois,Hancock County
2174,"Grundy County, Illinois",191300.0,74140.0,50509.0,37.6,33308.0,Illinois,Grundy County
2175,"Kankakee County, Illinois",144200.0,57981.0,111061.0,37.6,27164.0,Illinois,Kankakee County
2176,"DuPage County, Illinois",299000.0,88711.0,931743.0,39.1,43982.0,Illinois,DuPage County
2177,"Sangamon County, Illinois",138100.0,60466.0,197661.0,40.0,34548.0,Illinois,Sangamon County
2178,"Menard County, Illinois",137400.0,69102.0,12367.0,42.9,34495.0,Illinois,Menard County
2179,"Stephenson County, Illinois",97000.0,48016.0,45433.0,45.1,27453.0,Illinois,Stephenson County
2180,"Cook County, Illinois",237200.0,62088.0,5223719.0,36.6,35575.0,Illinois,Cook County
2181,"Ogle County, Illinois",143100.0,59707.0,51328.0,42.4,30595.0,Illinois,Ogle County
2182,"Morgan County, Illinois",104800.0,48508.0,34426.0,41.5,26295.0,Illinois,Morgan County
2183,"White County, Illinois",69700.0,47773.0,14025.0,44.1,25859.0,Illinois,White County
2184,"Woodford County, Illinois",162700.0,71867.0,38817.0,40.0,35104.0,Illinois,Woodford County
2185,"Henderson County, Illinois",91300.0,52712.0,6884.0,49.7,28401.0,Illinois,Henderson County
2186,"McHenry County, Illinois",219600.0,84803.0,307789.0,40.2,38047.0,Illinois,McHenry County
2187,"McLean County, Illinois",166700.0,65813.0,173219.0,32.9,33665.0,Illinois,McLean County
2188,"Perry County, Illinois",85400.0,48298.0,21384.0,41.7,24511.0,Illinois,Perry County
2189,"Pike County, Illinois",78800.0,42664.0,15754.0,42.3,24162.0,Illinois,Pike County
2190,"Rock Island County, Illinois",117000.0,52630.0,145275.0,40.1,28595.0,Illinois,Rock Island County
2191,"St. Clair County, Illinois",124700.0,53681.0,263463.0,38.3,29541.0,Illinois,St. Clair County
2192,"Wabash County, Illinois",80500.0,51432.0,11573.0,43.6,26850.0,Illinois,Wabash County
2193,"Calhoun County, Illinois",114300.0,54392.0,4858.0,46.7,27314.0,Illinois,Calhoun County
2194,"Cumberland County, Illinois",100700.0,53376.0,10865.0,42.6,25622.0,Illinois,Cumberland County
2195,"Jo Daviess County, Illinois",144600.0,57083.0,21834.0,49.7,32710.0,Illinois,Jo Daviess County
2196,"Kane County, Illinois",232000.0,76912.0,530839.0,37.0,34924.0,Illinois,Kane County
2197,"Lawrence County, Illinois",73800.0,45654.0,16189.0,41.0,22099.0,Illinois,Lawrence County
2198,"Brown County, Illinois",89600.0,58762.0,6675.0,39.0,22279.0,Illinois,Brown County
2199,"Marshall County, Illinois",104800.0,55901.0,11794.0,46.3,29827.0,Illinois,Marshall County
2200,"Iroquois County, Illinois",99500.0,51825.0,28169.0,44.5,26976.0,Illinois,Iroquois County
2201,"Christian County, Illinois",90000.0,52415.0,33231.0,43.2,26166.0,Illinois,Christian County
2202,"Clay County, Illinois",81700.0,48691.0,13338.0,42.7,25821.0,Illinois,Clay County
2203,"Gallatin County, Illinois",75300.0,42500.0,5157.0,45.3,25572.0,Illinois,Gallatin County
2204,"Jackson County, Illinois",106400.0,37802.0,58551.0,31.6,24521.0,Illinois,Jackson County
2205,"Monroe County, Illinois",209100.0,81268.0,33936.0,42.6,39988.0,Illinois,Monroe County
2206,"Peoria County, Illinois",129900.0,54770.0,184463.0,37.2,30753.0,Illinois,Peoria County
2207,"Union County, Illinois",101500.0,49182.0,17127.0,43.7,25416.0,Illinois,Union County
2208,"Winnebago County, Illinois",117000.0,52743.0,286174.0,39.6,28250.0,Illinois,Winnebago County
2209,"Piatt County, Illinois",130300.0,69271.0,16427.0,43.0,33967.0,Illinois,Piatt County
2210,"Pulaski County, Illinois",63600.0,33799.0,5611.0,44.1,20317.0,Illinois,Pulaski County
2211,"Schuyler County, Illinois",85900.0,46151.0,7064.0,45.8,23068.0,Illinois,Schuyler County
2212,"Stark County, Illinois",85400.0,52260.0,5500.0,45.1,30225.0,Illinois,Stark County
2213,"Edgar County, Illinois",80100.0,51109.0,17539.0,44.6,27701.0,Illinois,Edgar County
2214,"Bond County, Illinois",122500.0,58097.0,16712.0,41.3,26356.0,Illinois,Bond County
2215,"Boone County, Illinois",152600.0,66898.0,53606.0,38.4,30725.0,Illinois,Boone County
2216,"Bureau County, Illinois",109700.0,55940.0,33381.0,44.0,29126.0,Illinois,Bureau County
2217,"Carroll County, Illinois",101600.0,51228.0,14562.0,47.9,28053.0,Illinois,Carroll County
2218,"Coles County, Illinois",97600.0,44071.0,51736.0,35.2,26790.0,Illinois,Coles County
2219,"Crawford County, Illinois",87000.0,49233.0,19088.0,42.0,26713.0,Illinois,Crawford County
2220,"Monroe County, Indiana",167900.0,47075.0,145403.0,29.3,27461.0,Indiana,Monroe County
2221,"Fountain County, Indiana",94900.0,49887.0,16486.0,43.1,26721.0,Indiana,Fountain County
2222,"Elkhart County, Indiana",137900.0,55399.0,203604.0,35.5,25075.0,Indiana,Elkhart County
2223,"Crawford County, Indiana",89700.0,43875.0,10581.0,43.6,21021.0,Indiana,Crawford County
2224,"Cass County, Indiana",85500.0,47545.0,38084.0,40.8,23918.0,Indiana,Cass County
2225,"Marion County, Indiana",129200.0,46692.0,944523.0,34.4,27251.0,Indiana,Marion County
2226,"Clay County, Indiana",102000.0,53021.0,26268.0,40.9,25290.0,Indiana,Clay County
2227,"Hendricks County, Indiana",179600.0,78355.0,160940.0,37.7,34689.0,Indiana,Hendricks County
2228,"Franklin County, Indiana",151900.0,58382.0,22842.0,42.0,27557.0,Indiana,Franklin County
2229,"Grant County, Indiana",89500.0,42593.0,66944.0,40.3,21739.0,Indiana,Grant County
2230,"Jackson County, Indiana",116700.0,49506.0,43938.0,38.7,24522.0,Indiana,Jackson County
2231,"Howard County, Indiana",106300.0,50869.0,82387.0,41.7,27297.0,Indiana,Howard County
2232,"Owen County, Indiana",113500.0,48667.0,20878.0,44.9,24129.0,Indiana,Owen County
2233,"Randolph County, Indiana",79600.0,45601.0,25076.0,42.4,23539.0,Indiana,Randolph County
2234,"Whitley County, Indiana",138700.0,61153.0,33649.0,40.8,30144.0,Indiana,Whitley County
2235,"Brown County, Indiana",186000.0,61455.0,15034.0,49.2,33617.0,Indiana,Brown County
2236,"Clinton County, Indiana",104000.0,52488.0,32301.0,38.2,24276.0,Indiana,Clinton County
2237,"Union County, Indiana",112100.0,48227.0,7153.0,43.8,24040.0,Indiana,Union County
2238,"Lawrence County, Indiana",115700.0,52092.0,45619.0,42.8,25590.0,Indiana,Lawrence County
2239,"Daviess County, Indiana",121500.0,51032.0,32937.0,34.7,22548.0,Indiana,Daviess County
2240,"Dearborn County, Indiana",165400.0,65096.0,49501.0,42.7,29891.0,Indiana,Dearborn County
2241,"Knox County, Indiana",88700.0,46457.0,37409.0,38.0,24581.0,Indiana,Knox County
2242,"Perry County, Indiana",108800.0,51064.0,19141.0,42.2,24540.0,Indiana,Perry County
2243,"Pulaski County, Indiana",98700.0,48370.0,12660.0,41.2,24695.0,Indiana,Pulaski County
2244,"Posey County, Indiana",141000.0,62583.0,25589.0,42.3,30572.0,Indiana,Posey County
2245,"Warren County, Indiana",115400.0,61148.0,8247.0,44.5,29408.0,Indiana,Warren County
2246,"Vermillion County, Indiana",77400.0,48377.0,15560.0,43.1,25143.0,Indiana,Vermillion County
2247,"Allen County, Indiana",123800.0,53402.0,370016.0,35.8,28239.0,Indiana,Allen County
2248,"Decatur County, Indiana",124700.0,54622.0,26552.0,38.9,26515.0,Indiana,Decatur County
2249,"Floyd County, Indiana",165700.0,61754.0,76809.0,39.9,32299.0,Indiana,Floyd County
2250,"Jennings County, Indiana",103900.0,49801.0,27727.0,39.7,23490.0,Indiana,Jennings County
2251,"Johnson County, Indiana",158200.0,68712.0,151564.0,37.4,32475.0,Indiana,Johnson County
2252,"Morgan County, Indiana",154300.0,62462.0,69727.0,41.4,28633.0,Indiana,Morgan County
2253,"Gibson County, Indiana",110300.0,52620.0,33596.0,40.3,27137.0,Indiana,Gibson County
2254,"Orange County, Indiana",92200.0,45341.0,19547.0,42.1,23317.0,Indiana,Orange County
2255,"Kosciusko County, Indiana",146000.0,58402.0,78806.0,38.0,28740.0,Indiana,Kosciusko County
2256,"Marshall County, Indiana",134500.0,54229.0,46595.0,40.1,25537.0,Indiana,Marshall County
2257,"Vanderburgh County, Indiana",126400.0,46943.0,181313.0,38.1,28320.0,Indiana,Vanderburgh County
2258,"Blackford County, Indiana",71300.0,42217.0,12129.0,44.3,24663.0,Indiana,Blackford County
2259,"Scott County, Indiana",99600.0,47123.0,23743.0,40.7,22688.0,Indiana,Scott County
2260,"Harrison County, Indiana",143500.0,57132.0,39712.0,42.5,27211.0,Indiana,Harrison County
2261,"LaPorte County, Indiana",127700.0,51101.0,110552.0,40.4,25865.0,Indiana,LaPorte County
2262,"Wabash County, Indiana",97200.0,50637.0,31631.0,42.2,25228.0,Indiana,Wabash County
2263,"Jasper County, Indiana",158300.0,59574.0,33449.0,39.9,26415.0,Indiana,Jasper County
2264,"Martin County, Indiana",111100.0,51224.0,10210.0,42.7,25676.0,Indiana,Martin County
2265,"Porter County, Indiana",178100.0,68044.0,168041.0,39.5,32943.0,Indiana,Porter County
2266,"Shelby County, Indiana",130100.0,59214.0,44399.0,41.0,28491.0,Indiana,Shelby County
2267,"Ripley County, Indiana",149800.0,56295.0,28425.0,40.8,27423.0,Indiana,Ripley County
2268,"Spencer County, Indiana",121000.0,56998.0,20526.0,43.6,29999.0,Indiana,Spencer County
2269,"Sullivan County, Indiana",85500.0,46517.0,20792.0,41.0,22976.0,Indiana,Sullivan County
2270,"Tipton County, Indiana",106200.0,55479.0,15218.0,44.9,30026.0,Indiana,Tipton County
2271,"Tippecanoe County, Indiana",148800.0,51844.0,189294.0,28.0,26262.0,Indiana,Tippecanoe County
2272,"Vigo County, Indiana",92400.0,43859.0,107693.0,36.2,24254.0,Indiana,Vigo County
2273,"Warrick County, Indiana",162700.0,70648.0,61928.0,40.9,35915.0,Indiana,Warrick County
2274,"Hamilton County, Indiana",249400.0,94644.0,316095.0,36.9,46597.0,Indiana,Hamilton County
2275,"DeKalb County, Indiana",118100.0,53808.0,42704.0,39.1,27036.0,Indiana,DeKalb County
2276,"LaGrange County, Indiana",179200.0,60675.0,38942.0,31.4,23626.0,Indiana,LaGrange County
2277,"Bartholomew County, Indiana",143800.0,59045.0,81893.0,37.7,30515.0,Indiana,Bartholomew County
2278,"Rush County, Indiana",104300.0,50535.0,16704.0,41.6,24900.0,Indiana,Rush County
2279,"Boone County, Indiana",222500.0,80567.0,64321.0,38.0,44712.0,Indiana,Boone County
2280,"Fulton County, Indiana",97200.0,49333.0,20212.0,41.3,25106.0,Indiana,Fulton County
2281,"Lake County, Indiana",143500.0,54249.0,486849.0,38.7,27660.0,Indiana,Lake County
2282,"Montgomery County, Indiana",120500.0,53610.0,38276.0,40.5,26184.0,Indiana,Montgomery County
2283,"Noble County, Indiana",118100.0,55033.0,47451.0,38.7,26063.0,Indiana,Noble County
2284,"Adams County, Indiana",122400.0,51713.0,35195.0,33.4,22514.0,Indiana,Adams County
2285,"Fayette County, Indiana",82400.0,43317.0,23259.0,42.6,23627.0,Indiana,Fayette County
2286,"Delaware County, Iowa",134200.0,61179.0,17258.0,43.6,31300.0,Iowa,Delaware County
2287,"Wayne County, Iowa",77600.0,45017.0,6413.0,43.0,25560.0,Iowa,Wayne County
2288,"Linn County, Iowa",153700.0,64862.0,222121.0,37.5,34289.0,Iowa,Linn County
2289,"Scott County, Iowa",158200.0,58803.0,172288.0,38.3,31873.0,Iowa,Scott County
2290,"O'Brien County, Iowa",111400.0,53045.0,13911.0,42.4,29901.0,Iowa,O'Brien County
2291,"Benton County, Iowa",157800.0,65475.0,25626.0,42.6,32764.0,Iowa,Benton County
2292,"Dubuque County, Iowa",160900.0,61321.0,96802.0,38.5,31096.0,Iowa,Dubuque County
2293,"Hamilton County, Iowa",101600.0,56273.0,15110.0,42.4,28706.0,Iowa,Hamilton County
2294,"Pocahontas County, Iowa",75400.0,49877.0,6898.0,47.9,27984.0,Iowa,Pocahontas County
2295,"Union County, Iowa",99800.0,47518.0,12453.0,39.9,26216.0,Iowa,Union County
